Month,Ticker,ESG_Rating,ESG_Score
1,RH,BB,3.8
1,RHI,AA,8.2
1,RJF,BB,2.9
1,RL,BB,3.5
1,RLGY,BBB,5.4
1,RLI,B,2.1
1,RMAX,B,2.4
1,RMBS,BBB,4.8
1,RMD,AA,7.9
1,RNR,B,1.6
1,RNST,B,1.7
1,ROCK,BB,3.9
1,ROG,A,6.5
1,ROIC,B,1.9
1,ROK,A,6.6
1,ROL,BB,3.3
1,ROP,A,6.5
1,ROST,BB,3.1
1,RPAI,B,1.9
1,RPM,BB,3.3
1,RPT,B,1.9
1,RRC,BB,3.1
1,RS,A,6.9
1,RSG,B,2.7
1,RTX,A,6.6
1,RUN,A,6.8
1,RUTH,BB,3.5
1,RWT,BB,3.2
1,RYN,BB,3.2
1,SABR,BBB,5.6
1,SAFE,B,1.6
1,SAFM,B,2.6
1,SAFT,B,2.6
1,SAH,BB,3.6
1,SAIA,BB,4.2
1,SAIC,BB,3.2
1,SAIL,BB,4.1
1,SAM,B,1.6
1,SANM,BB,3
1,SBAC,BBB,5.5
1,SBCF,BB,4.2
1,SBH,BBB,4.4
1,SBNY,BB,4.2
1,SBRA,BB,3.8
1,SBSI,BB,2.9
1,SBUX,BBB,5.2
1,SCHL,BBB,4.5
1,SCHW,BB,4.2
1,SCI,BBB,5
1,SCL,BBB,4.7
1,SCSC,BB,3.5
1,SCVL,BBB,4.4
1,SEDG,BB,2.9
1,SEE,BBB,5.2
1,SEIC,B,2.6
1,SEM,A,7.1
1,SF,B,2.6
1,SFBS,BBB,5
1,SFM,BBB,5.2
1,SFNC,BBB,5.4
1,SGH,B,2.6
1,SGMS,BB,3.5
1,SHAK,BBB,5.2
1,SHEN,BBB,4.5
1,SHOO,BB,3.8
1,SHW,BBB,5.6
1,SIG,BBB,5.4
1,SIGI,BB,3.2
1,SITC,BB,4.1
1,SIVB,A,7.1
1,SIX,BB,2.9
1,SJI,A,6.4
1,SJM,BBB,4.3
1,SKT,B,2.4
1,SKX,B,2.4
1,SKYW,B,2.6
1,SLAB,BBB,4.5
1,SLB,BBB,5.7
1,SLG,BB,3.2
1,SLGN,B,2.4
1,SLM,B,2
1,SLP,BB,3.6
1,SMG,BB,3
1,SMP,BB,3.9
1,SMTC,BB,4.2
1,SNA,A,5.8
1,SNBR,BBB,4.6
1,SNEX,BBB,4.7
1,SNPS,BB,2.9
1,SNV,BB,2.9
1,SNX,BBB,5.7
1,SO,AA,7.4
1,SON,BBB,4.8
1,SPG,BBB,4.6
1,SPGI,A,7
1,SPPI,B,1.6
1,SPSC,BBB,5
1,SPTN,A,5.8
1,SPXC,BB,4.2
1,SR,BB,4
1,SRC,B,2.2
1,SRCL,CCC,0.4
1,SRDX,BBB,4.8
1,SRE,A,6
1,SSD,B,1.8
1,SSP,BB,3.9
1,SSTK,B,2.8
1,STAR,BB,3.5
1,STBA,BB,4.2
1,STC,BB,2.9
1,STE,A,5.8
1,STL,BB,3.3
1,STLD,BBB,5.6
1,STMP,B,2.8
1,STOR,B,2.7
1,STRA,B,2.7
1,STT,AA,8.5
1,STX,BBB,5.2
1,STZ,BB,2.9
1,SUPN,BBB,4.4
1,SVC,BB,4.1
1,SWK,BBB,5.2
1,SWKS,A,5.8
1,SWM,B,1.8
1,SWN,BBB,4.9
1,SWX,A,6
1,SXC,BB,4.1
1,SXI,BB,3.5
1,SXT,BB,3
1,SYF,BB,4
1,SYK,B,2.4
1,SYKE,A,5.9
1,SYNA,BB,4.2
1,SYNH,B,2.1
1,SYY,BBB,5.5
1,T,BB,3
1,TALO,BB,3.3
1,TAP,AA,8.2
1,TBI,AA,8.5
1,TBK,BB,3.7
1,TCBI,BBB,4.6
1,TCF,BBB,4.6
1,TCMD,A,6.4
1,TCO,B,2.2
1,TDC,AAA,10
1,TDG,BB,4.1
1,TDS,B,1.8
1,TDY,BBB,5.6
1,TECH,BB,3.6
1,TEL,AA,7.4
1,TER,BB,2.9
1,TEX,BBB,4.9
1,TFX,BB,3.6
1,TG,B,2
1,TGI,BB,4.1
1,TGNA,BBB,5.5
1,TGT,A,6.4
1,THC,BB,4
1,THG,BBB,5.3
1,THO,BBB,5.5
1,THRM,AA,7.8
1,THS,BBB,5.1
1,TIF,AAA,10
1,TILE,BBB,4.5
1,TJX,BBB,4.9
1,TKR,BB,3.9
1,TMHC,BBB,5.7
1,TMO,BB,4.2
1,TMP,B,2.5
1,TMUS,BB,3
1,TNC,A,6.5
1,TOL,BB,3.5
1,TPH,BB,4.1
1,TPR,BBB,5
1,TPRE,B,1.6
1,TPX,BB,3.1
1,TR,B,1.7
1,TREE,B,1.7
1,TREX,BBB,5.5
1,TRHC,B,1.8
1,TRIP,BBB,5.1
1,TRMB,AA,8.3
1,TRMK,BBB,4.6
1,TRN,BB,4.1
1,TROW,AA,8.2
1,TRST,BB,2.9
1,TRUP,B,2.8
1,TRV,A,7.1
1,TSCO,A,5.9
1,TSE,BBB,5.1
1,TSN,BB,3.1
1,TT,AA,8.1
1,TTC,A,6.2
1,TTEC,BBB,5.6
1,TTEK,A,6.7
1,TTGT,B,1.6
1,TTMI,BBB,4.3
1,TTWO,BBB,5.2
1,TVTY,AA,7.4
1,TWTR,BB,3.3
1,TXN,AA,8.4
1,TXRH,B,2.2
1,TXT,BB,4.1
1,TYL,BB,3.2
1,UAA,BBB,5.6
1,UBA,B,1.6
1,UBSI,BB,3.3
1,UCBI,BB,3.3
1,UCTT,BB,2.9
1,UDR,A,5.9
1,UE,CCC,0
1,UEIC,B,1.9
1,UFCS,B,1.8
1,UFPI,B,2.7
1,UFS,A,6.8
1,UGI,BBB,5.5
1,UHS,CCC,1.4
1,UHT,B,1.9
1,UIHC,B,1.5
1,UIS,B,2.6
1,ULTA,BB,3.3
1,UMBF,BBB,4.6
1,UMPQ,BBB,5.4
1,UNF,A,6.3
1,UNFI,AA,8.1
1,UNH,BB,4
1,UNIT,BBB,4.5
1,UNM,B,2.8
1,UNP,BBB,5.2
1,UNVR,B,2.3
1,UPS,A,5.9
1,URBN,BB,3.3
1,URI,BBB,5.5
1,USB,BB,2.9
1,USCR,A,7
1,USNA,BB,3.6
1,USPH,A,6.3
1,UTHR,B,2.8
1,UVE,BB,2.9
1,UVV,BBB,4.6
1,V,A,6.2
1,VAC,BBB,5.4
1,VAR,BBB,5.2
1,VBTX,B,2.1
1,VC,BBB,5.2
1,VECO,BB,2.9
1,VFC,AA,7.9
1,VG,B,1.8
1,VGR,BBB,5.2
1,VIAC,B,2.7
1,VIAV,BB,3.2
1,VICR,BB,3.1
1,VIVO,BBB,5.2
1,VLO,BBB,4.6
1,VLY,BBB,4.6
1,VMC,BB,4.1
1,VMI,A,5.9
1,VNDA,BB,3.2
1,VNO,BB,3.8
1,VREX,A,5.8
1,VRSK,BBB,5.5
1,VRSN,BBB,5.6
1,VRTS,BBB,5.6
1,VRTU,A,7.1
1,VRTX,AA,7.2
1,VSAT,B,2.8
1,VSH,BBB,4.3
1,VSTO,A,7
1,VTR,BBB,5.7
1,VVI,A,6.7
1,VVV,BB,3.1
1,VZ,BB,4.2
1,WAB,BB,3
1,WABC,BB,2.9
1,WAFD,BB,4.2
1,WAT,AA,7.3
1,WBA,BBB,4.8
1,WBS,A,5.8
1,WD,B,1.7
1,WDC,B,1.6
1,WDFC,B,2.3
1,WDR,B,2.6
1,WEC,A,7
1,WELL,A,5.9
1,WEN,BBB,4.8
1,WERN,BBB,5.5
1,WETF,BB,3.5
1,WEX,A,5.9
1,WFC,CCC,0.8
1,WGO,BB,4.2
1,WH,BB,3.2
1,WHR,BB,3.1
1,WING,BB,3.9
1,WIRE,B,1.9
1,WLTW,BBB,5.3
1,WM,BBB,4.3
1,WMB,BB,4.2
1,WMT,BBB,5.2
1,WNC,BBB,5.7
1,WOR,BB,3.1
1,WPX,B,1.8
1,WRB,B,2.1
1,WRE,BB,3.8
1,WRI,B,1.6
1,WRK,BB,3.6
1,WRLD,B,2.4
1,WSM,A,6.4
1,WSO,BB,4.2
1,WSR,B,2.4
1,WST,AA,7.9
1,WTFC,BBB,5
1,WTRG,BBB,4.9
1,WTS,A,7.1
1,WU,A,7.1
1,WW,A,6.9
1,WWD,A,7.1
1,WWE,BB,4.1
1,WWW,A,6.8
1,WY,A,6.8
1,WYND,B,2.1
1,WYNN,CCC,0.6
1,X,CCC,0.3
1,XEC,BB,4.1
1,XEL,AA,8.1
1,XHR,BB,3.2
1,XLNX,BBB,5.5
1,XNCR,B,2.8
1,XOM,BBB,4.5
1,XPER,B,1.9
1,XPO,B,2.3
1,XRAY,A,6.7
1,XRX,A,6.8
1,XYL,AAA,10
1,Y,B,2.3
1,YELP,BB,3.6
1,YETI,AA,7.8
1,YUM,BB,3
1,ZBH,CCC,1.2
1,ZBRA,A,6.1
1,ZION,A,6.2
1,ZTS,A,6.4
1,ZUMZ,BBB,5.1
2,A,AAA,8.8
2,AAL,CCC,0.7
2,AAON,A,5.8
2,AAP,BBB,4.6
2,AAPL,A,6.4
2,AAT,BB,3.2
2,AAWW,B,1.8
2,AAXN,BBB,5.6
2,ABBV,A,6.8
2,ABC,BBB,4.6
2,ABCB,BBB,4.6
2,ABG,BBB,4.4
2,ABM,A,7.1
2,ABMD,A,5.8
2,ABT,BBB,5.5
2,ABTX,BB,3.3
2,ACA,BBB,5.4
2,ACC,BBB,5.1
2,ACHC,BBB,4.6
2,ACIW,A,7.1
2,ACLS,B,2.6
2,ACM,AA,7.4
2,ACN,AAA,10
2,ADBE,AA,8.2
2,ADC,BB,3
2,ADI,BBB,4.8
2,ADM,BBB,4.9
2,ADNT,B,1.7
2,ADP,A,6.8
2,ADS,BB,3.5
2,ADSK,AA,7.9
2,ADTN,A,6.8
2,ADUS,A,6.9
2,AEE,BBB,5.5
2,AEGN,A,6.7
2,AEIS,B,2.6
2,AEL,B,1.9
2,AEO,A,6.9
2,AEP,A,7
2,AES,AA,7.2
2,AFG,BB,3.3
2,AFL,BB,4.2
2,AGCO,BBB,4.9
2,AGO,B,2.1
2,AGYS,B,2.6
2,AHH,BB,3.8
2,AIG,BB,3.3
2,AIN,BB,4.2
2,AIR,BBB,5.6
2,AIT,BB,3.5
2,AIV,B,2.4
2,AIZ,BB,3.5
2,AJG,BBB,5.1
2,AJRD,A,6.3
2,AKAM,BBB,5
2,AKR,B,2.2
2,ALB,BB,3.3
2,ALE,BB,4
2,ALEX,BBB,5.7
2,ALG,BBB,5.7
2,ALGN,A,6.1
2,ALGT,BB,4.1
2,ALL,BBB,5.6
2,ALLE,AA,7.3
2,ALRM,B,2.6
2,ALXN,B,2
2,AM,BB,4.2
2,AMAT,AA,8.4
2,AMBC,B,2.6
2,AMCX,B,1.6
2,AMD,BBB,4.5
2,AME,B,2.8
2,AMED,A,6.3
2,AMG,BBB,5.6
2,AMGN,AA,8.4
2,AMN,AA,8
2,AMP,BBB,5.6
2,AMPH,BB,3.3
2,AMSF,B,2.1
2,AMT,A,6.4
2,AMWD,BB,3.3
2,AMZN,BB,4.1
2,AN,BBB,5.4
2,ANDE,BB,4.2
2,ANET,BBB,5.2
2,ANF,B,2.3
2,ANGO,BBB,5.2
2,ANIK,BB,4
2,ANIP,BB,3.6
2,ANSS,A,6.2
2,ANTM,BB,4
2,AON,BB,4
2,AOS,BB,3.9
2,APA,BBB,4.9
2,APD,BBB,4.7
2,APEI,A,6.2
2,APH,BBB,5.2
2,APOG,BB,4.2
2,APTV,A,7
2,ARCB,A,5.8
2,ARE,A,6.5
2,ARI,BB,2.9
2,AROC,BBB,4.3
2,ARR,B,2.4
2,ARW,BBB,4.3
2,ARWR,B,2.4
2,ASB,BB,3.3
2,ASGN,BBB,4.5
2,ASH,B,2.1
2,ASIX,B,1.7
2,ASTE,BBB,5.4
2,ATGE,B,1.9
2,ATI,B,2.6
2,ATNI,B,1.5
2,ATO,BB,3.8
2,ATR,A,6.4
2,ATVI,BBB,5.2
2,AVA,A,7
2,AVAV,BBB,5.6
2,AVB,BBB,5.1
2,AVD,B,2.1
2,AVGO,B,1.6
2,AVNS,BB,3.9
2,AVNT,BB,3.3
2,AVT,A,6.5
2,AVY,BBB,5.6
2,AWK,BBB,5.1
2,AWR,BB,3.4
2,AX,B,1.7
2,AXL,BBB,4.3
2,AXP,AA,8.4
2,AYI,A,6.9
2,AZO,B,1.8
2,AZZ,B,1.6
2,B,A,6.1
2,BA,BB,3.1
2,BAC,BB,4.2
2,BANC,B,2.5
2,BANF,BBB,4.6
2,BANR,BBB,4.6
2,BAX,BB,4.2
2,BBBY,B,2.1
2,BBY,AAA,10
2,BC,BB,3.5
2,BCC,AAA,10
2,BCEI,B,2.8
2,BCO,BB,3.1
2,BCOR,B,2.6
2,BCPC,BB,4
2,BDC,BBB,4.3
2,BDN,A,6.2
2,BDX,BBB,5.5
2,BEAT,A,7.1
2,BEN,A,7.1
2,BF.B,A,6.8
2,BFS,B,2.2
2,BGS,BB,3.7
2,BHE,A,7
2,BHF,B,1.9
2,BHLB,BB,3.7
2,BIG,BBB,5.6
2,BIIB,A,6.4
2,BIO,BB,3
2,BJ,BBB,4.5
2,BJRI,BB,3.9
2,BK,A,6.8
2,BKE,BBB,4.4
2,BKH,BB,4
2,BKNG,BBB,4.6
2,BKR,AAA,9.3
2,BKU,BB,4.2
2,BLD,BB,4.2
2,BLDR,A,7
2,BLK,AA,8.2
2,BLKB,A,6.5
2,BLL,A,6.8
2,BLMN,B,1.7
2,BMI,AA,8.3
2,BMY,A,6.9
2,BOH,A,6.7
2,BOOM,BBB,5.2
2,BOOT,BB,4.1
2,BPFH,BB,4.2
2,BR,BBB,4.7
2,BRC,A,5.9
2,BRK.B,BB,3
2,BRKL,BB,3.3
2,BRKS,BB,2.9
2,BRO,BB,3.5
2,BRX,BBB,4.3
2,BSIG,BB,3.8
2,BSX,B,1.5
2,BWA,A,6.1
2,BXP,A,6.8
2,BXS,BBB,5
2,BYD,BBB,4.5
2,C,BB,4.2
2,CABO,A,5.9
2,CACI,BB,2.9
2,CADE,BBB,5
2,CAG,BBB,4.9
2,CAH,AA,7.4
2,CAKE,BB,3.9
2,CALM,B,1.7
2,CAR,AA,8.4
2,CASH,BB,4.2
2,CASY,BB,4.2
2,CAT,A,7
2,CATM,BB,3.5
2,CATO,B,1.8
2,CATY,BB,3.3
2,CB,BBB,4.4
2,CBOE,BB,3
2,CBRE,AA,8.4
2,CBRL,B,1.7
2,CBSH,BBB,4.6
2,CBT,B,2
2,CBU,BB,4.2
2,CC,BB,3.2
2,CCI,BB,3
2,CCMP,BBB,4.5
2,CCOI,BB,3
2,CCS,BBB,4.3
2,CDAY,BBB,4.4
2,CDK,BB,2.9
2,CDNS,AA,7.9
2,CDW,B,2.2
2,CE,BBB,4.7
2,CENT,B,1.5
2,CENX,BB,4
2,CERN,A,7
2,CEVA,B,1.6
2,CF,CCC,0.7
2,CFFN,B,1.7
2,CFG,BBB,5.4
2,CFR,A,6.2
2,CFX,B,2.6
2,CGNX,A,6.5
2,CHCO,BB,2.9
2,CHCT,B,1.9
2,CHD,BBB,5.1
2,CHDN,BBB,4.8
2,CHE,BBB,4.6
2,CHEF,BB,4.2
2,CHH,BB,3.2
2,CHRS,BBB,5.6
2,CHRW,A,6.8
2,CHTR,B,2.5
2,CHX,A,6.8
2,CI,A,7.1
2,CIEN,A,6.8
2,CINF,B,1.5
2,CIT,BB,2.9
2,CKH,B,1.5
2,CL,AA,8.5
2,CLB,AA,8.2
2,CLDT,BB,3
2,CLF,BB,4.1
2,CLGX,BB,3.5
2,CLH,BBB,4.3
2,CLI,B,1.6
2,CLW,BB,3.2
2,CLX,AA,7.7
2,CMA,A,5.8
2,CMC,BBB,4.4
2,CMCSA,BB,3.9
2,CMD,BBB,4.8
2,CME,BBB,4.3
2,CMG,BBB,5.2
2,CMI,AAA,10
2,CMO,BB,3.2
2,CMP,BBB,5.7
2,CMS,AA,8.1
2,CMTL,BB,3.2
2,CNC,BBB,4.3
2,CNK,A,6.1
2,CNMD,BB,4.2
2,CNO,B,2.8
2,CNP,BB,3.6
2,CNSL,B,2.1
2,CNX,BBB,5.1
2,CNXN,B,1.7
2,COF,B,2
2,COG,B,2.3
2,COHR,A,7
2,COHU,B,1.6
2,COKE,B,1.6
2,COLB,BBB,5
2,COLM,A,6.2
2,CONE,BBB,4.4
2,COO,BBB,5.2
2,COOP,BBB,5.4
2,COP,AA,7.2
2,COR,A,6.2
2,CORE,BBB,5.6
2,CORT,BB,3.1
2,COST,BB,4.2
2,COTY,BB,3.3
2,CPB,AA,7.7
2,CPF,B,1.7
2,CPK,BBB,5.1
2,CPRI,BB,3.8
2,CPRT,A,6.7
2,CPSI,BBB,4.5
2,CPT,BBB,4.6
2,CR,BBB,5.2
2,CREE,A,6.8
2,CRI,BB,3.5
2,CRL,B,1.5
2,CRM,AAA,10
2,CRMT,BBB,4.6
2,CROX,A,6.8
2,CRS,B,1.5
2,CRUS,A,6.1
2,CRVL,BBB,5.7
2,CRY,BB,3.6
2,CSCO,A,6.8
2,CSGS,BBB,4.4
2,CSII,A,6.4
2,CSL,A,6.7
2,CSX,A,7.1
2,CTAS,BBB,4.5
2,CTB,BBB,5.2
2,CTLT,BBB,5.6
2,CTRE,B,2.2
2,CTS,A,7
2,CTSH,A,6.5
2,CTXS,A,7.1
2,CUB,AA,7.8
2,CUBI,BB,3.7
2,CUZ,BB,3.2
2,CVBF,BB,3.7
2,CVCO,BBB,4.7
2,CVGW,BB,3.7
2,CVLT,BB,4.1
2,CVS,BBB,5.71
2,CVX,BBB,5.2
2,CWT,BB,3.2
2,CXO,B,2.8
2,CXW,CCC,0
2,CYH,B,2
2,CYTK,B,1.6
2,D,A,6.4
2,DAL,A,6.3
2,DAN,BB,3.9
2,DAR,BBB,5.1
2,DBD,BB,3.2
2,DBI,BBB,4.9
2,DCI,A,5.8
2,DCOM,B,2.5
2,DD,A,6
2,DDD,BB,3.6
2,DE,A,7
2,DEA,A,6.5
2,DECK,AA,8.5
2,DEI,A,6.8
2,DFS,BB,3.6
2,DG,B,2.8
2,DGX,AA,7.7
2,DHC,B,2.2
2,DHI,B,2.7
2,DHR,BB,3.6
2,DIN,A,7
2,DIOD,B,1.6
2,DIS,BBB,5
2,DISCA,BBB,4.3
2,DISH,CCC,1.4
2,DKS,BB,3.1
2,DLR,BB,4.1
2,DLTR,B,2.3
2,DLX,BBB,5.7
2,DNKN,A,6.5
2,DNOW,BB,3.5
2,DOC,B,2.7
2,DORM,BBB,4.8
2,DOV,BBB,4.5
2,DPZ,BBB,5.2
2,DRE,BBB,5.4
2,DRH,BBB,4.9
2,DRI,BBB,5.7
2,DRQ,BB,4
2,DTE,A,6.6
2,DUK,BBB,5.3
2,DVA,BBB,5.7
2,DVN,BBB,5.6
2,DXC,BBB,5.6
2,DXCM,BBB,5.2
2,DXPE,B,1.6
2,DY,BB,3.1
2,EA,A,6.8
2,EAT,BBB,4.3
2,EBAY,BBB,5.6
2,EBIX,B,1.5
2,EBS,B,2.4
2,ECHO,AA,8.2
2,ECL,AAA,10
2,ECOL,B,2.4
2,ECPG,BBB,5.6
2,ED,AA,7.2
2,EFX,BB,4.2
2,EGBN,B,2.5
2,EGHT,BBB,4.4
2,EGOV,B,1.8
2,EGP,B,1.6
2,EGRX,A,6
2,EHC,A,6.9
2,EHTH,BBB,4.4
2,EIG,B,2.5
2,EIX,BBB,5.1
2,EL,BBB,5.4
2,ELY,BBB,5.7
2,EME,AA,7.9
2,EMN,BB,3.9
2,EMR,BB,4.1
2,ENDP,BB,3.9
2,ENPH,BB,3.5
2,ENR,BBB,4.6
2,ENS,BBB,4.4
2,ENSG,BBB,5.7
2,ENTA,BB,3.6
2,ENVA,CCC,1.2
2,EOG,BB,4.1
2,EPAC,BBB,5.5
2,EPAY,BBB,4.7
2,EPC,BBB,4.6
2,EPR,B,2.2
2,EPRT,BBB,5.1
2,EQIX,AA,7.4
2,EQR,BBB,5.7
2,EQT,BBB,4.4
2,ES,AA,8.3
2,ESE,A,6.5
2,ESNT,B,2.1
2,ESS,BB,3.5
2,ETH,BBB,5.4
2,ETN,BBB,5.6
2,ETR,A,7
2,ETRN,BB,3.3
2,ETSY,BBB,5.6
2,EV,B,2.6
2,EVR,BB,3.2
2,EVRG,BB,3.2
2,EVTC,B,1.5
2,EW,AA,8.5
2,EWBC,BB,3.7
2,EXC,AA,8.1
2,EXEL,B,2
2,EXLS,BBB,4.7
2,EXP,B,2.5
2,EXPD,AAA,10
2,EXPE,BBB,5.1
2,EXPO,BBB,4.5
2,EXR,BB,3.5
2,EXTR,BBB,4.4
2,EZPW,B,2.4
2,F,B,1.9
2,FAF,A,6.5
2,FANG,B,2.8
2,FARO,BBB,5.7
2,FAST,A,6.8
2,FB,BBB,4.6
2,FBC,BB,3.7
2,FBHS,A,6.7
2,FBK,B,1.7
2,FBM,BBB,4.8
2,FBNC,B,2.5
2,FBP,B,2.5
2,FCF,BB,2.9
2,FCFS,BB,4
2,FCN,A,6.4
2,FCPT,BB,4.1
2,FCX,BB,3.4
2,FDP,BBB,4.3
2,FDS,AA,8
2,FDX,BB,4.1
2,FE,BBB,5.3
2,FELE,A,6.8
2,FF,B,2.1
2,FFBC,A,6.2
2,FFIN,BBB,5
2,FFIV,BBB,4.8
2,FHB,BB,4.2
2,FHI,BB,3.5
2,FHN,BB,4.2
2,FICO,A,6.5
2,FIS,BB,4.1
2,FISV,BBB,4.7
2,FITB,BB,3.7
2,FIVE,BBB,4.6
2,FIX,AA,7.7
2,FIZZ,CCC,0
2,FL,BBB,5.6
2,FLIR,A,7
2,FLO,BB,3.7
2,FLOW,BB,3.9
2,FLR,AA,7.2
2,FLS,A,7.1
2,FLT,B,2.4
2,FMBI,BB,2.9
2,FMC,BB,4
2,FN,A,6.5
2,FNB,BB,2.9
2,FOE,B,2.8
2,FORM,B,2.6
2,FORR,BB,4.2
2,FOXF,BB,3.9
2,FR,BB,3
2,FRC,BBB,4.6
2,FRT,BBB,4.3
2,FSLR,A,6.8
2,FSP,BBB,4.3
2,FSS,BBB,5.7
2,FTI,AA,7.3
2,FTNT,BBB,5.3
2,FTV,BBB,5.2
2,FUL,BBB,4.9
2,FULT,A,6.2
2,FWRD,B,2.7
2,GATX,BBB,5.5
2,GBCI,BBB,4.6
2,GBX,BB,4.1
2,GCO,BBB,5.6
2,GCP,B,1.9
2,GD,BB,4.1
2,GDOT,BB,3.6
2,GE,A,5.8
2,GEF,A,6.8
2,GEO,CCC,0
2,GES,BB,4.1
2,GFF,B,1.8
2,GGG,BBB,4.8
2,GHC,BBB,4.6
2,GIII,B,2.1
2,GILD,AA,8.56
2,GIS,AA,7.7
2,GKOS,BBB,4.8
2,GL,BB,3.9
2,GLT,B,1.8
2,GLUU,B,2.3
2,GLW,A,6.1
2,GM,CCC,0.3
2,GME,BBB,5.4
2,GMED,BBB,5.5
2,GMS,BBB,5.5
2,GNL,B,2.4
2,GNRC,BBB,5.6
2,GNTX,BB,3.9
2,GNW,BB,4.2
2,GOOGL,AA,7.9
2,GPC,BBB,4.4
2,GPI,BBB,4.6
2,GPMT,BB,3.5
2,GPN,B,1.5
2,GPS,AA,7.2
2,GRMN,A,6.2
2,GRUB,BB,4.1
2,GS,BBB,4.5
2,GT,BBB,4.8
2,GTLS,BBB,5.2
2,GTY,B,1.9
2,GVA,AA,7.7
2,GWB,A,6.2
2,GWW,AA,8.4
2,HA,BBB,5.6
2,HAE,BBB,5.2
2,HAFC,BB,4.2
2,HAIN,BBB,5.1
2,HAL,BBB,5.7
2,HALO,BBB,4.4
2,HAS,AA,8.56
2,HAYN,B,1.5
2,HBAN,BB,3.7
2,HBI,AA,7.4
2,HCA,A,6
2,HCC,B,1.8
2,HCI,B,2.4
2,HCSG,A,5.9
2,HD,AA,8.5
2,HE,A,6.2
2,HELE,A,6.9
2,HES,AA,8.5
2,HFC,BB,3.8
2,HFWA,BBB,4.6
2,HI,BBB,4.5
2,HIBB,A,5.9
2,HIG,BB,4
2,HII,A,6.9
2,HIW,B,1.9
2,HLIT,A,6
2,HLT,BBB,4.3
2,HLX,BB,3.8
2,HMN,BB,3.3
2,HMST,A,7.1
2,HMSY,BBB,5.2
2,HNGR,A,6.3
2,HNI,BBB,5.7
2,HOG,BBB,5.5
2,HOLX,BBB,4.8
2,HOMB,B,1.7
2,HON,AA,7.4
2,HOPE,BB,3.3
2,HP,B,1.5
2,HPE,AA,8
2,HPP,BB,3
2,HPQ,A,6.8
2,HQY,BB,3.4
2,HR,B,1.6
2,HRB,BB,4.2
2,HRC,BBB,5.2
2,HRL,A,7.1
2,HSC,BB,3.7
2,HSIC,AAA,10
2,HSII,BBB,5.2
2,HSKA,A,5.8
2,HST,A,6.5
2,HSTM,B,1.5
2,HSY,BBB,5.1
2,HTLD,BBB,5.5
2,HUBB,BBB,4.7
2,HUBG,AA,7.7
2,HUM,BBB,5.1
2,HVT,BBB,5.4
2,HWC,BB,4.2
2,HWKN,B,2.6
2,HWM,BBB,5.3
2,HXL,A,6.6
2,HZO,A,6.4
2,IART,B,2.7
2,IBKR,B,2.4
2,IBM,AA,8.5
2,IBOC,A,5.8
2,IBP,B,2.7
2,IBTX,B,2.5
2,ICE,BBB,5.7
2,ICHR,BBB,4.5
2,ICUI,B,2.1
2,IDA,A,7
2,IDCC,BBB,5.6
2,IDXX,AA,8.2
2,IEX,A,6.5
2,IFF,AA,7.7
2,IIIN,CCC,0
2,IIPR,B,2.4
2,IIVI,B,1.7
2,ILMN,BB,3.3
2,ILPT,B,2.7
2,INCY,B,2.4
2,INDB,BB,3.7
2,INFO,AA,7.9
2,INGN,BB,4.2
2,INGR,A,6.6
2,INN,B,1.6
2,INT,BBB,5.6
2,INTC,A,6.5
2,INTU,AA,8.5
2,INVA,BB,3.3
2,IOSP,BBB,5.1
2,IP,BBB,5.2
2,IPAR,B,2.1
2,IPG,BBB,4.5
2,IPGP,B,1.7
2,IQV,A,5.8
2,IR,BB,4.2
2,IRBT,AA,8.5
2,IRDM,BB,3.9
2,IRET,B,1.9
2,IRM,AA,7.9
2,IRT,B,2.7
2,ISRG,B,2.7
2,IT,BB,4.1
2,ITGR,BB,3.6
2,ITRI,A,7
2,ITT,A,7.1
2,ITW,A,6.8
2,IVR,BB,2.9
2,IVZ,A,6.8
2,J,A,6.2
2,JACK,BBB,5.2
2,JAZZ,A,6.1
2,JBGS,BBB,4.3
2,JBHT,BB,3.9
2,JBL,BB,3
2,JBSS,B,2.6
2,JBT,BBB,5.2
2,JCI,AAA,10
2,JCOM,BB,2.9
2,JEF,B,2
2,JJSF,B,2.6
2,JKHY,BBB,5.6
2,JLL,A,7
2,JNJ,BBB,5.6
2,JNPR,BBB,5.6
2,JOE,BBB,5.5
2,JPM,BB,2.9
2,JRVR,B,1.5
2,JW.A,A,6.8
2,JWN,A,6.9
2,K,AAA,8.6
2,KALU,BB,3.6
2,KAMN,BB,3.9
2,KAR,AA,7.8
2,KBH,A,6.9
2,KBR,BB,3.5
2,KELYA,AA,7.3
2,KEX,CCC,0
2,KEY,A,6.7
2,KEYS,AA,8.3
2,KFY,A,6.7
2,KHC,BB,3.7
2,KIM,BBB,5.7
2,KLAC,BB,3.5
2,KLIC,A,6.1
2,KMB,AA,8.5
2,KMI,BB,4.2
2,KMPR,B,2.6
2,KMT,BBB,4.5
2,KMX,BB,3.8
2,KN,BBB,5.7
2,KNSL,B,1.8
2,KNX,BB,4.2
2,KO,AA,7.6
2,KR,A,6.5
2,KRA,BB,3
2,KRC,A,5.9
2,KREF,BB,4.1
2,KRG,B,1.6
2,KSS,BB,3.8
2,KSU,AA,8.4
2,KWR,B,2.6
2,L,BB,4.1
2,LAD,BBB,5.4
2,LAMR,B,2.3
2,LANC,B,2.6
2,LCI,BB,3.9
2,LCII,BB,3.9
